"City","State","lat","lng"
"Teague","TX",31.627713,-96.21236
"Teaneck","NJ",40.914616,-73.986334
"Teasdale","UT",38.272761,-111.464123
"Teays","WV",38.475369,-81.880455
"Tebbetts","MO",38.635304,-91.99659
"Tecate","CA",33.016928,-116.846046
"Techny","IL",42.116377,-87.812064
"Tecopa","CA",36.626033,-117.218616
"Tecumseh","KS",39.002048,-95.628841
"Tecumseh","MI",42.008398,-83.922214
"Tecumseh","MO",36.651607,-92.442341
"Tecumseh","NE",40.410949,-96.280341
"Tecumseh","OK",35.183973,-96.959439
"Teec Nos Pos","AZ",35.237487,-109.52295
"Teeds Grove","IA",41.999113,-90.218704
"Tefft","IN",41.194816,-86.968614
"Tehachapi","CA",35.1687165,-118.703691
"Tehama","CA",40.021383,-122.118643
"Tehuacana","TX",31.750384,-96.541589
"Teigen","MT",47.173641,-108.281168
"Tekamah","NE",41.808435,-96.25543
"Tekoa","WA",47.226641,-117.096157
"Tekonsha","MI",42.13422,-84.972831
"Telegraph","TX",29.956952,-100.227509
"Telephone","TX",33.613994,-96.114265
"Telferner","TX",28.838353,-96.887217
"Telford","PA",40.325792,-75.380495
"Telford","TN",36.244143,-82.56404
"Tell","TX",34.529678,-100.207642
"Tell City","IN",37.999711,-86.731971
"Teller","AK",64.755604,-165.672344
"Tellico Plains","TN",35.376907,-84.272243
"Telluride","CO",37.983589,-107.956606
"Telogia","FL",30.288896,-84.848444
"Temecula","CA",33.752886,-116.055617
"Tempe","AZ",33.366229125,-111.986002125
"Temperance","MI",41.790497,-83.584998
"Temperanceville","VA",37.899545,-75.580102
"Temple","GA",33.73746,-85.026107
"Temple","ME",44.670079,-70.196855
"Temple","NH",42.822275,-71.860983
"Temple","OK",34.271467,-98.260334
"Temple","PA",40.395908,-75.889849
"Temple","TX",31.070207,-97.4087825
"Temple Bar Marina","AZ",35.210634,-114.179228
"Temple City","CA",33.786594,-118.298662
"Temple Hills","MD",38.825413,-76.906769
"Templeton","CA",35.517781,-120.65385
"Templeton","IA",41.912702,-94.898698
"Templeton","IN",40.505497,-87.20696
"Templeton","MA",42.555059,-72.072285
"Templeton","PA",40.915899,-79.461201
"Templeville","MD",38.88927,-75.861191
"Ten Mile","TN",35.520244,-84.825054
"Ten Sleep","WY",43.908687,-107.530662
"Tenafly","NJ",40.919298,-73.960481
"Tenaha","TX",31.948053,-94.247695
"Tenakee Springs","AK",57.798249,-135.285061
"Tenants Harbor","ME",43.963129,-69.213329
"Tendoy","ID",44.968059,-113.816735
"Tenino","WA",46.84275,-122.849451
"Tenmile","OR",43.11405,-123.529417
"Tennant","IA",41.595663,-95.441923
"Tennent","NJ",40.302718,-74.24928
"Tennessee","IL",40.388444,-90.764268
"Tennessee Colony","TX",31.79634,-95.7076755
"Tennessee Ridge","TN",36.315226,-87.798852
"Tennga","GA",34.981449,-84.735233
"Tennille","GA",32.873449,-82.782879
"Tennyson","IN",38.118439,-87.244937
"Tennyson","TX",31.739714,-100.288365
"Tensed","ID",47.147494,-116.918177
"Tenstrike","MN",47.974989,-95.008708
"Tererro","NM",35.456288,-104.679611
"Teresita","MO",37.153294,-91.337506
"Terlingua","TX",29.818742,-103.060715
"Terlton","OK",36.188021,-96.491832
"Termo","CA",40.950868,-120.612954
"Terra Alta","WV",39.430634,-79.519679
"Terra Bella","CA",35.904767,-119.044239
"Terra Ceia","FL",27.572236,-82.583168
"Terrace Park","OH",39.153831,-84.329171
"Terral","OK",34.069661,-97.838026
"Terre Haute","IN",39.4504619166667,-87.3889406666667
"Terre Hill","PA",40.157576,-76.046317
"Terrebonne","OR",44.349792,-121.245224
"Terrell","NC",35.579418,-80.968153
"Terrell","TX",32.687541,-96.223203
"Terreton","ID",43.85886,-112.439084
"Terril","IA",43.35271,-95.119487
"Terry","MS",32.189393,-90.422369
"Terry","MT",46.789256,-105.312757
"Terry","WV",37.848955,-81.093678
"Terryville","CT",41.66353,-73.022449
"Tescott","KS",39.041646,-97.719466
"Tesuque","NM",35.787442,-105.915713
"Teterboro","NJ",40.863954,-74.055584
"Tetlin","AK",63.870552,-144.002648
"Teton","ID",43.890665,-111.650418
"Teton Village","WY",43.443851,-110.694002
"Tetonia","ID",43.781382,-111.211829
"Teutopolis","IL",39.132706,-88.450793
"Tewksbury","MA",42.446396,-71.459405
"Texarkana","AR",33.431043,-93.876485
"Texarkana","TX",33.447438,-94.2493495
"Texas City","TX",29.3780086666667,-94.8969616666667
"Texhoma","OK",36.507508,-101.780668
"Texico","IL",38.44683,-88.826247
"Texico","NM",34.518407,-103.128609
"Texline","TX",36.337083,-102.916844
"Texola","OK",35.26946,-99.680146
"Thacker","WV",37.743063,-82.10801
"Thackerville","OK",33.894135,-97.247886
"Thatcher","AZ",32.850436,-109.746133
"Thatcher","ID",42.379408,-111.684093
"Thawville","IL",40.673257,-88.099724
"Thaxton","MS",34.317365,-89.159059
"Thaxton","VA",37.350092,-79.69189
"Thayer","IA",40.978688,-94.10039
"Thayer","IL",39.539389,-89.762086
"Thayer","IN",41.17115,-87.331323
"Thayer","KS",37.480322,-95.452585
"Thayer","MO",36.526267,-91.548742
"Thayne","WY",42.956988,-110.974174
"The Colony","TX",33.077136,-96.901605
"The Dalles","OR",45.554978,-121.18703
"The Lakes","NV",36.0594286666667,-114.921279666667
"The Plains","OH",39.35076,-81.968751
"The Plains","VA",38.870681,-77.760779
"The Rock","GA",32.965021,-84.219349
"The Sea Ranch","CA",38.717318,-123.463976
"Thebes","IL",37.221042,-89.459863
"Thedford","NE",41.979407,-100.557354
"Thelma","KY",37.810703,-82.766705
"Thendara","NY",43.460951,-74.957099
"Theodore","AL",30.487259,-88.227764
"Theodosia","MO",36.583048,-92.662803
"Theresa","NY",44.220448,-75.767059
"Theresa","WI",43.483635,-88.450107
"Theriot","LA",29.396246,-90.78627
"Thermal","CA",33.5578,-116.157152
"Thermopolis","WY",43.775844,-108.383949
"Thetford","VT",43.995961,-72.411393
"Thetford Center","VT",43.854018,-72.254614
"Thibodaux","LA",29.6341323333333,-90.6396003333333
"Thicket","TX",30.312185,-94.401843
"Thida","AR",35.576231,-91.453861
"Thief River Falls","MN",48.076333,-96.149002
"Thiells","NY",41.206898,-74.015411
"Thiensville","WI",43.235856,-87.981188
"Thomas","OK",35.709894,-98.81099
"Thomas","WV",39.138003,-79.481555
"Thomasboro","IL",40.241697,-88.155556
"Thomaston","AL",32.302397,-87.678612
"Thomaston","CT",41.658721,-73.098657
"Thomaston","GA",32.884509,-84.336486
"Thomaston","ME",44.108131,-69.042704
"Thomaston","TX",28.997449,-97.153868
"Thomastown","MS",32.753923,-89.52414
"Thomasville","AL",31.745135,-87.769476
"Thomasville","GA",30.8570745,-83.91318775
"Thomasville","NC",35.868741,-80.2003635
"Thomasville","PA",39.933775,-76.905317
"Thompson","CT",41.975796,-71.862047
"Thompson","IA",43.406406,-93.748603
"Thompson","MO",39.212787,-92.004617
"Thompson","ND",47.785848,-97.34703
"Thompson","OH",41.673116,-81.052453
"Thompson","PA",41.84015,-75.531898
"Thompson","UT",38.999877,-109.615008
"Thompson Falls","MT",47.744885,-115.407291
"Thompson Ridge","NY",41.574986,-74.322534
"Thompsons","TX",29.489921,-95.594174
"Thompsons Sttion","TN",35.809026,-86.891286
"Thompsontown","PA",40.565325,-77.235359
"Thompsonville","IL",37.936421,-88.770913
"Thompsonville","MI",44.58678,-85.931969
"Thompsonville","NY",41.714311,-74.584061
"Thomson","GA",33.494908,-82.513847
"Thomson","IL",41.986802,-89.917167
"Thonotosassa","FL",28.092775,-82.278977
"Thor","IA",42.77609,-94.059946
"Thoreau","NM",35.397643,-108.160405
"Thorn Hill","TN",36.250636,-83.493998
"Thornburg","IA",41.336267,-92.178366
"Thornburg","VA",38.137216,-77.518865
"Thorndale","PA",39.993929,-75.818572
"Thorndale","TX",30.613774,-97.205788
"Thorndike","MA",42.192892,-72.329574
"Thorndike","ME",44.513048,-69.183929
"Thorne Bay","AK",55.126774,-131.580407
"Thornfield","MO",36.651607,-92.442341
"Thornton","AR",33.776795,-92.48616
"Thornton","CA",38.189865,-121.450953
"Thornton","IA",43.077155,-93.312569
"Thornton","IL",41.811929,-87.68732
"Thornton","KY",37.178608,-82.795137
"Thornton","PA",39.905987,-75.535383
"Thornton","TX",31.409873,-96.57281
"Thornton","WA",47.12196,-117.433708
"Thornton","WV",39.345364,-80.04977
"Thorntown","IN",40.068631,-86.58186
"Thornville","OH",39.851267,-82.385238
"Thornwood","NY",41.117214,-73.771469
"Thorofare","NJ",39.838721,-75.24861
"Thorp","WA",47.073905,-120.758301
"Thorp","WI",44.894112,-90.790684
"Thorpe","WV",37.375246,-81.653889
"Thorsby","AL",32.893156,-86.756368
"Thousand Island Park","NY",44.289833,-76.02621
"Thousand Oaks","CA",34.1468473333333,-118.919227
"Thousand Palms","CA",33.843837,-116.393413
"Thousandsticks","KY",37.158641,-83.384749
"Thrall","TX",30.546326,-97.236259
"Three Bridges","NJ",40.52057,-74.794632
"Three Forks","MT",45.375515,-111.45624
"Three Lakes","WI",45.762075,-89.157339
"Three Mile Bay","NY",44.029787,-76.222374
"Three Oaks","MI",41.827553,-86.600498
"Three Rivers","CA",36.435485,-118.82759
"Three Rivers","MA",42.179805,-72.517813
"Three Rivers","MI",41.928972,-85.538215
"Three Rivers","TX",28.452822,-98.166012
"Three Springs","PA",40.222408,-77.941975
"Throckmorton","TX",33.158707,-99.145361
"Thurman","IA",40.79334,-95.758636
"Thurman","OH",38.870525,-82.406298
"Thurmond","NC",36.346341,-80.989986
"Thurmond","WV",38.041293,-81.064784
"Thurmont","MD",39.610876,-77.398931
"Thurston","NE",42.146597,-96.545297
"Thurston","OH",39.842263,-82.560131
"Thurston","OR",43.863845,-122.99879
"Tibbie","AL",31.406683,-88.175846
"Tichnor","AR",34.079836,-91.227608
"Tickfaw","LA",30.572825,-90.439399
"Ticonderoga","NY",43.852071,-73.478024
"Tidewater","OR",44.36178,-123.891668
"Tidioute","PA",41.830662,-79.229452
"Tie Plant","MS",33.787157,-89.821941
"Tie Siding","WY",41.271207,-105.486538
"Tierra Amarilla","NM",36.696968,-106.576636
"Tieton","WA",46.740371,-120.693103
"Tiff","MO",37.970441,-90.870001
"Tiff City","MO",36.632573,-94.342802
"Tiffin","IA",41.701791,-91.677347
"Tiffin","OH",41.12453,-83.144773
"Tifton","GA",31.474678,-83.5017825
"Tiger","GA",34.856395,-83.457267
"Tigerton","WI",44.75984,-89.039052
"Tigerville","SC",35.047684,-82.353038
"Tignall","GA",33.877751,-82.747023
"Tigrett","TN",35.942019,-89.243405
"Tijeras","NM",35.035534,-106.275342
"Tilden","IL",38.212224,-89.689539
"Tilden","NE",42.042732,-97.829855
"Tilden","TX",28.350458,-98.56876
"Tilghman","MD",38.704729,-76.332647
"Tiline","KY",37.145668,-88.285031
"Tillamook","OR",45.461952,-123.740874
"Tillar","AR",33.698144,-91.443347
"Tillatoba","MS",34.029737,-89.719526
"Tilleda","WI",44.79604,-88.898362
"Tiller","OR",42.91767,-122.907864
"Tillery","NC",36.235198,-77.502602
"Tillman","SC",32.393253,-81.011496
"Tillson","NY",41.837953,-74.232241
"Tilly","AR",35.706942,-92.843116
"Tilton","IL",40.064586,-87.637493
"Tilton","NH",43.5286,-71.461114
"Tiltonsville","OH",40.22676,-80.738107
"Timber","OR",45.740988,-123.299311
"Timber Lake","SD",45.427032,-101.07469
"Timberlake","NC",36.311201,-78.92292
"Timberon","NM",32.629461,-105.694486
"Timberville","VA",38.63976,-78.781566
"Timblin","PA",40.967353,-79.199017
"Timbo","AR",35.91896,-92.127207
"Timewell","IL",40.007601,-90.874657
"Timmonsville","SC",34.062595,-79.933777
"Timnath","CO",40.708692,-105.017539
"Timpson","TX",31.905616,-94.42602
"Tina","MO",39.410971,-93.431928
"Tingley","IA",40.853588,-94.194013
"Tinian","MP",15.190135,145.740804
"Tinley Park","IL",42.143475,-88.026517
"Tinnie","NM",33.739651,-105.629382
"Tinsley","MS",32.762751,-90.36285
"Tintah","MN",46.007415,-96.359342
"Tioga","LA",31.399855,-92.604193
"Tioga","ND",48.364623,-102.957597
"Tioga","PA",41.943444,-77.2292
"Tioga","TX",33.532559,-96.859159
"Tioga","WV",38.318389,-80.834152
"Tioga Center","NY",42.065842,-76.381946
"Tiona","PA",41.743431,-79.052756
"Tionesta","PA",41.500915,-79.407452
"Tiplersville","MS",34.877104,-88.900175
"Tipp City","OH",39.941967,-84.16626
"Tippecanoe","IN",41.215971,-86.12282
"Tippecanoe","OH",40.277046,-81.262892
"Tippo","MS",33.929206,-90.188462
"Tipton","CA",36.005985,-119.333512
"Tipton","IA",41.772503,-91.13248
"Tipton","IN",40.311418,-86.063107
"Tipton","KS",39.339425,-98.470261
"Tipton","MI",42.02172,-84.064971
"Tipton","MO",38.656781,-92.661396
"Tipton","OK",34.488104,-99.158545
"Tipton","PA",40.636691,-78.303614
"Tipton","TN",35.414319,-89.818781
"Tiptonville","TN",36.35529,-89.472468
"Tire Hill","PA",40.267975,-78.915567
"Tiro","OH",40.914732,-82.806099
"Tisch Mills","WI",44.282802,-87.632398
"Tishomingo","MS",34.671205,-88.238068
"Tishomingo","OK",34.275856,-96.655188
"Tiskilwa","IL",41.248455,-89.521465
"Titonka","IA",43.253389,-94.05929
"Titus","AL",32.700393,-86.257604
"Titusville","FL",28.3957168,-80.7486944
"Titusville","NJ",40.311826,-74.863858
"Titusville","PA",41.661775,-79.720068
"Tiverton","RI",41.61018,-71.175183
"Tivoli","NY",41.909683,-73.749214
"Tivoli","TX",28.458661,-96.892788
"Toa Alta","PR",18.357867,-66.257559
"Toa Baja","PR",18.4491443333333,-66.197566
"Toano","VA",37.394138,-76.835415
"Toast","NC",36.551332,-80.655786
"Tobaccoville","NC",36.22358,-80.395517
"Tobias","NE",40.418436,-97.336671
"Tobyhanna","PA",41.17551,-75.461757
"Toccoa","GA",34.554103,-83.288828
"Toccoa Falls","GA",34.59179,-83.352534
"Toccopola","MS",34.226527,-89.251922
"Todd","NC",36.340991,-81.579496
"Todd","PA",40.270965,-78.077244
"Toddville","IA",42.111669,-91.732863
"Toddville","MD",38.274149,-76.072171
"Toeterville","IA",43.356439,-92.788967
"Tofte","MN",47.648636,-90.801861
"Togiak","AK",58.962101,-163.118947
"Tohatchi","NM",35.884668,-108.880374
"Toivola","MI",46.910918,-88.85321
"Tok","AK",63.870552,-144.002648
"Tokeland","WA",46.730891,-124.027885
"Tokio","ND",48.108758,-99.186842
"Tokio","TX",33.173518,-102.829456
"Toksook Bay","AK",60.314735,-163.118947
"Tolar","TX",32.400038,-97.933708
"Toledo","IA",42.068965,-92.551725
"Toledo","IL",39.282208,-88.272657
"Toledo","OH",41.6745279428571,-83.5249566
"Toledo","OR",44.65719,-123.932758
"Toledo","WA",46.456038,-122.79498
"Toler","KY",37.608343,-82.286675
"Tolland","CT",41.882553,-72.361039
"Tollesboro","KY",38.521926,-83.335329
"Tolleson","AZ",33.276539,-112.18717
"Tolley","ND",48.759404,-101.862477
"Tollhouse","CA",36.964156,-119.370436
"Tolna","ND",47.846213,-98.451175
"Tolono","IL",40.03821,-88.174757
"Tolovana Park","OR",45.866346,-123.959518
"Tolstoy","SD",45.22375,-99.694578
"Tolu","KY",37.434913,-88.246148
"Toluca","IL",41.006568,-89.134078
"Toluca Lake","CA",33.786594,-118.298662
"Tom Bean","TX",33.529674,-96.483563
"Tomah","WI",43.983826,-90.473336
"Tomahawk","KY",37.825114,-82.645668
"Tomahawk","WI",45.337814,-89.765239
"Tomales","CA",38.242733,-122.91446
"Tomato","AR",35.694942,-89.966819
"Tomball","TX",29.83399,-95.434241
"Tombstone","AZ",31.67106,-110.076564
"Tome","NM",34.742622,-106.732774
"Tomkins Cove","NY",41.265953,-73.982912
"Tompkinsville","KY",36.723634,-85.700865
"Toms Brook","VA",38.94761,-78.433111
"Toms River","NJ",39.9382672,-74.2353126
"Tonalea","AZ",35.630842,-112.052427
"Tonasket","WA",48.502603,-119.542935
"Tonawanda","NY",42.8827265,-78.8828765
"Toney","AL",34.904492,-86.681104
"Tonganoxie","KS",39.115489,-95.084717
"Tonica","IL",41.222005,-88.989972
"Tonkawa","OK",36.678755,-97.166131
"Tonopah","AZ",33.276539,-112.18717
"Tonopah","NV",38.262575,-116.624808
"Tontitown","AR",36.14998,-94.242884
"Tonto Basin","AZ",33.741518,-110.860653
"Tontogany","OH",41.423102,-83.747936
"Tony","WI",45.45197,-90.964443
"Tooele","UT",40.617392,-113.144159
"Toomsboro","GA",32.806595,-83.066814
"Toomsuba","MS",32.424306,-88.660633
"Toone","TN",35.343473,-88.942458
"Topanga","CA",33.786594,-118.298662
"Topawa","AZ",31.970131,-111.890713
"Topaz","CA",38.617086,-119.506094
"Topeka","IL",40.344336,-89.885895
"Topeka","IN",41.578904,-85.540055
"Topeka","KS",39.041217275,-95.747336675
"Topinabee","MI",45.483842,-84.593561
"Topmost","KY",37.348498,-82.792578
"Topock","AZ",34.779071,-114.482571
"Toponas","CO",40.067609,-106.851718
"Toppenish","WA",46.328522,-120.370257
"Topping","VA",37.644319,-76.446001
"Topsfield","MA",42.661793,-70.954487
"Topsfield","ME",45.002969,-67.495548
"Topsham","ME",43.981404,-69.937793
"Topton","NC",35.219991,-83.785397
"Topton","PA",40.476019,-75.849294
"Toquerville","UT",37.237701,-113.332321
"Torbert","LA",30.561711,-91.487668
"Torch","OH",39.368235,-82.010132
"Tornado","WV",38.332069,-81.8563
"Tornillo","TX",31.440685,-106.076524
"Toronto","KS",37.814423,-95.88888
"Toronto","OH",40.477049,-80.670057
"Toronto","SD",44.567419,-96.59444
"Torrance","CA",33.7962233,-118.2986506
"Torrance","PA",40.360223,-79.439801
"Torreon","NM",34.694759,-106.324694
"Torrey","UT",38.296853,-111.413774
"Torrington","CT",41.87484,-73.126763
"Torrington","WY",42.072314,-104.187474
"Tortilla Flat","AZ",33.276539,-112.18717
"Toston","MT",46.285118,-111.526373
"Totowa","NJ",40.956563,-74.2633915
"Totz","KY",36.932991,-83.161655
"Touchet","WA",46.134445,-118.461436
"Tougaloo","MS",32.395343,-90.154436
"Toughkenamon","PA",39.872825,-75.848075
"Toulon","IL",41.09404,-89.864391
"Toutle","WA",46.334539,-122.647324
"Tovey","IL",39.588002,-89.449507
"Tow","TX",30.772002,-98.446332
"Towaco","NJ",40.92769,-74.347695
"Towanda","IL",40.562341,-88.897711
"Towanda","KS",37.905383,-96.85903
"Towanda","PA",41.773762,-76.389299
"Towaoc","CO",37.319207,-108.509012
"Tower","MI",45.358825,-84.295283
"Tower","MN",47.787247,-92.338233
"Tower City","ND",46.949236,-97.626101
"Tower City","PA",40.590428,-76.53981
"Tower Hill","IL",39.38996,-88.959746
"Town Creek","AL",34.633251,-87.418659
"Towner","ND",48.363638,-100.4854
"Townley","AL",33.793322,-87.440648
"Townsend","DE",39.430666,-75.646408
"Townsend","GA",31.512024,-81.358252
"Townsend","MA",42.446396,-71.459405
"Townsend","MT",46.406137,-111.399649
"Townsend","TN",35.682298,-83.751242
"Townsend","VA",37.188217,-75.969003
"Townsend","WI",45.309457,-88.605896
"Townshend","VT",43.070341,-72.672991
"Township Of Washington","NJ",NA,NA
"Townsville","NC",36.518058,-78.400865
"Townville","PA",41.689858,-79.900897
"Townville","SC",34.533588,-82.892202
"Towson","MD",39.410731,-76.5899395
"Toxey","AL",31.915506,-88.151048
"Toyah","TX",31.383297,-103.556598
"Toyahvale","TX",31.383297,-103.556598
"Trabuco Canyon","CA",33.6431505,-117.595198
"Tracy","CA",37.8227923333333,-121.305182666667
"Tracy","IA",41.263991,-92.938838
"Tracy","MN",44.290092,-95.773754
"Tracy City","TN",35.273159,-85.761237
"Tracys Landing","MD",38.942878,-76.558783
"Tracyton","WA",47.626717,-122.649953
"Trade","TN",36.375484,-81.75824
"Traer","IA",42.173618,-92.527236
"Trafalgar","IN",39.416652,-86.103674
"Trafford","AL",33.810179,-86.724855
"Trafford","PA",40.382668,-79.594643
"Trail","MN",47.836367,-96.3504
"Trail","OR",42.697957,-122.769269
"Trail City","SD",45.708402,-101.154581
"Tram","KY",37.572499,-82.645206
"Trammel","VA",37.130943,-82.344881
"Trampas","NM",36.504515,-105.62924
"Tranquility","NJ",40.955934,-74.788108
"Tranquillity","CA",36.632595,-120.282776
"Transfer","PA",41.368354,-80.360703
"Transylvania","LA",32.771315,-91.230175
"Traphill","NC",36.331988,-81.031598
"Trappe","MD",38.664452,-76.058006
"Trapper Creek","AK",61.720499,-150.009239
"Traskwood","AR",34.469233,-92.658212
"Travelers Rest","SC",35.071632,-82.374186
"Traver","CA",36.444195,-119.471745
"Traverse City","MI",44.7778095,-85.57932725
"Travis Afb","CA",38.271218,-121.94123
"Treadwell","NY",42.380509,-75.059702
"Trebloc","MS",33.906827,-88.955351
"Treece","KS",37.14002,-94.881789
"Trego","MT",48.44572,-115.330964
"Trego","WI",45.966368,-91.886372
"Treichlers","PA",40.736119,-75.54494
"Treloar","MO",38.770187,-91.188586
"Trementina","NM",35.456288,-104.679611
"Tremont","IL",40.456128,-89.542656
"Tremont","MS",34.235149,-88.333454
"Tremont","PA",40.694624,-76.306539
"Tremont City","OH",40.013871,-83.83325
"Tremonton","UT",41.68849,-112.255453
"Trempealeau","WI",44.076755,-91.460168
"Trenary","MI",46.238695,-87.014443
"Trent","SD",43.907616,-96.653301
"Trent","TX",32.472234,-100.065421
"Trenton","AL",34.717551,-86.073788
"Trenton","FL",29.674633,-82.811678
"Trenton","GA",34.871687,-85.50208
"Trenton","IL",38.620028,-89.569004
"Trenton","KY",36.74195,-87.24589
"Trenton","MI",42.138209,-83.217937
"Trenton","MO",40.083658,-93.598888
"Trenton","NC",35.057695,-77.431386
"Trenton","ND",48.295057,-103.438083
"Trenton","NE",40.176356,-101.010823
"Trenton","NJ",40.2380166333333,-74.7046479
"Trenton","OH",39.48332,-84.489895
"Trenton","SC",33.698302,-81.864218
"Trenton","TN",35.96713,-88.9815
"Trenton","TX",33.413778,-96.30401
"Trenton","UT",41.92405,-111.925583
"Tres Piedras","NM",36.504515,-105.62924
"Tres Pinos","CA",36.761702,-121.274795
"Tresckow","PA",40.924803,-75.938611
"Trevett","ME",43.88261,-69.680144
"Trevilians","VA",37.940788,-77.996956
"Trevor","WI",42.517168,-88.138001
"Trevorton","PA",40.782155,-76.672737
"Trexlertown","PA",40.548196,-75.596131
"Treynor","IA",41.230742,-95.608582
"Trezevant","TN",36.040631,-88.606605
"Triadelphia","WV",40.081064,-80.59733
"Triangle","VA",38.581369,-77.367205
"Tribes Hill","NY",42.95002,-74.296985
"Tribune","KS",38.469704,-101.747853
"Tridell","UT",40.425577,-109.840776
"Trilby","FL",28.324796,-82.481766
"Trilla","IL",39.393753,-88.348819
"Trimble","MO",39.503195,-94.525232
"Trimble","OH",39.484517,-82.080528
"Trimble","TN",36.168626,-89.198503
"Trimont","MN",43.783229,-94.713525
"Trinchera","CO",37.0999,-104.132767
"Trinidad","CA",40.982322,-124.125506
"Trinidad","CO",37.269059,-104.5038
"Trinidad","TX",32.208934,-96.114682
"Trinity","AL",34.591393,-87.078896
"Trinity","NC",35.801501,-79.961118
"Trinity","TX",30.910161,-95.312168
"Trinity Center","CA",41.050081,-122.686387
"Trinway","OH",40.143323,-81.995016
"Trion","GA",34.532713,-85.368362
"Tripler Army Medical Ctr","HI",24.859832,-168.021815
"Triplett","MO",39.499974,-93.193552
"Tripoli","IA",42.786204,-92.278632
"Tripoli","WI",45.725515,-89.943993
"Tripp","SD",43.24846,-97.923502
"Triumph","IL",41.499089,-89.021881
"Trivoli","IL",40.677626,-89.909859
"Trona","CA",34.839964,-115.967051
"Tropic","UT",37.626146,-112.083565
"Trosky","MN",43.889477,-96.260066
"Trosper","KY",36.871254,-83.829985
"Troup","TX",32.2477,-95.17896
"Troupsburg","NY",42.060366,-77.562142
"Trout","LA",31.697711,-92.177637
"Trout Creek","MI",46.4931,-89.085164
"Trout Creek","MT",47.794472,-115.538422
"Trout Creek","NY",42.183045,-74.925617
"Trout Dale","VA",36.688587,-81.361748
"Trout Lake","MI",46.215929,-85.006769
"Trout Lake","WA",45.958949,-121.53564
"Trout Run","PA",41.438766,-77.06138
"Troutdale","OR",45.525007,-122.390049
"Troutman","NC",35.679407,-80.898817
"Troutville","PA",41.011686,-78.785731
"Troutville","VA",37.416128,-79.924765
"Troxelville","PA",40.762675,-77.07752
"Troy","AL",31.8294626666667,-85.961988
"Troy","ID",46.75717,-116.714214
"Troy","IL",38.721612,-89.895817
"Troy","IN",38.033118,-86.798123
"Troy","KS",39.790573,-95.143417
"Troy","ME",44.478694,-69.149559
"Troy","MI",42.58087,-83.183285
"Troy","MO",39.016299,-90.940268
"Troy","MT",48.580494,-115.816915
"Troy","NC",35.393595,-79.907346
"Troy","NH",42.843617,-72.279814
"Troy","NY",42.711121,-73.6309704
"Troy","OH",40.0512955,-84.2280985
"Troy","PA",41.788389,-76.837246
"Troy","SC",33.996062,-82.150998
"Troy","TN",36.358606,-89.210108
"Troy","TX",31.174847,-97.269835
"Troy","VA",37.95591,-78.276599
"Troy","VT",44.775607,-72.22641
"Troy","WV",38.913649,-80.831256
"Troy Grove","IL",41.451786,-89.070516
"Troy Mills","IA",42.079415,-91.599215
"Truchas","NM",36.044377,-105.812856
"Truckee","CA",39.340589,-120.411778333333
"True","WV",37.648541,-80.877395
"Truesdale","IA",42.726167,-95.185325
"Trufant","MI",43.330898,-85.414422
"Trujillo Alto","PR",18.3375685,-65.989664
"Truman","MN",43.789856,-94.430809
"Trumann","AR",35.588215,-90.561977
"Trumansburg","NY",42.4803,-76.635158
"Trumbauersville","PA",40.328645,-75.10278
"Trumbull","CT",41.259996,-73.206957
"Trumbull","NE",40.639247,-98.25112
"Truro","IA",41.206381,-93.863473
"Truro","MA",41.987377,-70.047163
"Trussville","AL",33.646334,-86.58589
"Truth Or Consequences","NM",33.160602,-107.266914
"Truxton","MO",39.022137,-90.996785
"Truxton","NY",42.696543,-75.98409
"Tryon","NC",35.279322,-82.179654
"Tryon","NE",41.568548,-101.059489
"Tryon","OK",35.875943,-96.962261
"Tsaile","AZ",35.237487,-109.52295
"Tualatin","OR",45.366608,-122.783887
"Tuba City","AZ",36.132723,-111.241773
"Tubac","AZ",31.593758,-111.066245
"Tuckahoe","NJ",39.056521,-74.816619
"Tuckahoe","NY",40.960498,-73.816127
"Tuckasegee","NC",35.246573,-83.044292
"Tucker","AR",34.431352,-91.96546
"Tucker","GA",33.872598,-84.1449645
"Tuckerman","AR",35.71528,-91.173296
"Tuckerton","NJ",39.671687,-74.288092
"Tucson","AZ",32.1529544230769,-111.198136942308
"Tucumcari","NM",35.114202,-103.615509
"Tujunga","CA",33.786594,-118.298662
"Tula","MS",34.358201,-89.483865
"Tulare","CA",36.2002585,-119.038379
"Tulare","SD",44.893778,-98.402047
"Tularosa","NM",33.172467,-105.960356
"Tulelake","CA",41.93519,-121.58865
"Tuleta","TX",28.424535,-97.732736
"Tulia","TX",34.558293,-101.803862
"Tullahassee","OK",35.963567,-95.513856
"Tullahoma","TN",35.497968,-86.197898
"Tullos","LA",31.861954,-92.291333
"Tully","NY",42.830037,-76.124357
"Tulsa","OK",36.1327868571429,-95.9686758392857
"Tuluksak","AK",60.314735,-163.118947
"Tumacacori","AZ",31.616167,-111.051279
"Tumbling Shoals","AR",35.570591,-91.929979
"Tumtum","WA",47.894108,-117.753629
"Tumwater","WA",NA,NA
"Tunas","MO",37.6596,-93.018874
"Tunbridge","VT",43.895465,-72.473372
"Tunica","LA",30.969401,-91.518541
"Tunica","MS",34.692892,-90.338981
"Tunkhannock","PA",41.566386,-75.975715
"Tunnel","NY",42.214705,-75.727699
"Tunnel City","WI",44.003084,-90.562005
